Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.189274783071479,-0.00297422988779406,6.401969376913104,0.0004,0.0,0.0
4.188556930857988,0.0007577013967520935,6.416798617129761,0.0004,4.204,9.375
3.958366533775387,-1.0049184738544896,6.439711435867637,0.998,3.467,24.061999999999998
3.9270877651160108,-1.0065634795986198,6.3080790677494765,0.998,3.436,38.094
3.902779933960425,-1.0068629219725218,6.106516750897611,0.998,3.411,52.031000000000006
3.882499718452345,-1.005954044224648,6.019743189834653,0.998,3.385,65.953
3.864312200897038,-1.0057164665787321,5.955389227431163,0.998,3.367,79.922
3.847608519667958,-1.005842966600434,5.872310246518184,0.998,3.351,93.844
3.831924580372286,-1.0063127813750308,5.798074682053477,0.998,3.337,107.73400000000001
3.8167212788859284,-1.0048553374358495,5.764782476825666,0.998,3.324,121.68700000000001
3.8025569477354715,-1.0060846337514329,5.709524855795967,0.998,3.311,135.609
3.7889204244535724,-1.0045467338074363,5.627629004044432,0.998,3.298,149.562
3.7758761202625157,-1.005950344369204,5.623680122306343,0.998,3.286,163.453
3.7633287465214993,-1.0074192730109852,5.5854786773500615,0.998,3.272,177.328
3.750918138874396,-1.0050305014094865,5.529711258094322,0.998,3.261,191.25
3.739086648225921,-1.0048653554484597,5.480727974047523,0.998,3.25,205.187
3.7277727753082233,-1.0050001292971853,5.57089337277717,0.998,3.238,219.187
3.7170242648342384,-1.0071219458470861,5.802845904119416,0.998,3.226,233.094
3.7064961657562683,-1.005274250123548,5.9072085283221165,0.998,3.216,247.062
3.6965790584851734,-1.005937777155865,6.026388950388288,0.998,3.206,260.969
3.686832015180668,-1.0055727104203327,6.103120955794487,0.998,3.196,274.859
3.6775673116758067,-1.0060389357181287,6.246526149961603,0.998,3.186,288.828
3.668289251986252,-1.0056946341767827,6.319016502162175,0.998,3.178,302.703
3.659103662167186,-1.006465042413207,6.39564799948671,0.998,3.169,316.64
3.650425112975102,-1.0049798491689086,6.481916555474491,0.998,3.16,330.547
3.6417198255643246,-1.005720697029653,6.566757601828582,0.998,3.152,344.469
3.6335200817818696,-1.0051535433607441,6.6560759650075445,0.998,3.144,358.39
3.62533552535986,-1.0061028011653081,6.7472921005238495,0.998,3.136,372.234
3.6175249870341917,-1.0042411961252922,6.792133557684755,0.998,3.128,386.125
3.6100997038556466,-1.0056578738965407,6.871313615868496,0.998,3.12,400.094
3.6024714498747334,-1.0052182662941573,6.965168479992879,0.998,3.113,414.078
3.5955989040231247,-1.004993301521296,7.034110781118526,0.998,3.106,428.015
3.588770677159319,-1.0065479143552656,7.084401825691788,0.998,3.1,441.969
3.5825828898967575,-1.0068128914750272,7.165581706433441,0.998,3.094,455.859
3.5764868677176502,-1.0060971914616816,7.2112320314426315,0.998,3.088,469.734
3.5706627686337766,-1.0055032105677064,7.293215552568341,0.998,3.082,483.656
3.5650933826943403,-1.005338719000878,7.331995289232866,0.998,3.077,497.531
3.5596772972446735,-1.0055552221717452,7.409040775924144,0.998,3.072,511.422
3.5547094878048324,-1.0060548821893383,7.470449113945148,0.998,3.067,525.406
3.5498323521510287,-1.0044152560789517,7.519488541719799,0.998,3.062,539.297
3.544932760799797,-1.0044973959159342,7.571229916277688,0.998,3.058,553.187
3.5404209222516894,-1.0042811037466486,7.621982358990138,0.998,3.054,567.125
3.535756549980121,-1.0048041768139588,7.6742408017535215,0.998,3.049,581.062
3.5312896633297615,-1.006886311317628,7.738273704217229,0.998,3.045,594.969
3.5270818466981293,-1.0070092314902912,7.792079381489561,0.998,3.041,608.875
3.5227974214266524,-1.0057685074536127,7.863474765391195,0.998,3.036,622.781
3.5185997128755804,-1.0068093736942163,7.9009777932748815,0.998,3.033,636.687
3.5143901791143297,-1.005817254231771,7.939998393364905,0.998,3.028,650.578
3.5104334654563987,-1.0063919237796144,7.999706374522675,0.998,3.025,664.531
3.5062448694485857,-1.006038013390178,8.05358141573978,0.998,3.021,678.422
3.502328257081041,-1.0056071091614325,8.10231335253868,0.998,3.017,692.344
3.4981947349913325,-1.0046199177548154,8.148176347819323,0.998,3.014,706.297
3.4944730955046723,-1.006486660172543,8.211419754251226,0.998,3.01,720.219
3.4906102318604146,-1.0059412878460343,8.225947520297746,0.998,3.006,734.125
3.4866401154771873,-1.0052793584049033,8.268103849969476,0.998,3.002,748.015
3.482745447745541,-1.0066939214190262,8.293468756848966,0.998,2.997,761.89
3.479028444536917,-1.005263257694294,8.364293360995333,0.998,2.994,775.75
