Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.181907184700754,8.490077121640986e-05,26.429257363552026,0.0,0.0,0.0
4.181887040680736,-0.0001818694448337429,26.432188565784696,0.0,4.197,9.36
3.9428213024860583,-1.9969349193365222,26.44810286642135,1.9992,2.887,19.546999999999997
4.166703737398073,0.0008994269322789658,26.507286992530936,0.0002,4.181,29.5
3.9309811858418446,-1.9984702709786049,26.55508215231076,1.9992,2.881,39.469
4.157488541774103,-0.007185663343554231,26.61121653749554,0.0002,4.172,49.375
3.922365620399618,-2.00098908058813,26.651264014443495,1.9992,2.864,59.407000000000004
4.150426170868273,0.001084021311855961,26.714581422527377,0.0002,4.165,69.375
3.9156264073072204,-1.9992351468455796,26.755419984931397,1.9992,2.853,79.344
4.1446604272220515,-0.0013711705145975095,26.803589604853173,0.0002,4.159,89.375
3.909775734327062,-1.9979915892892195,26.84531204378979,1.9992,2.845,99.391
4.139267476191107,-0.001758523815541249,26.89903163114522,0.0002,4.154,109.422
3.9047202718889062,-1.996889017479124,26.926436241153038,1.999,2.841,119.40700000000001
4.134803059887075,-0.0005423036037634844,26.980416773486255,0.0004,4.149,129.438
3.900275571575512,-1.9987873855637033,27.01911777376392,1.9992,2.836,139.391
4.130657212263896,-0.002958992945763682,27.054289843482316,0.0002,4.145,149.407
3.8961194039298293,-1.9980177845377751,27.090077834950318,1.9992,2.833,159.36
4.1267120172824505,-0.0018349757241203461,27.128310761317,0.0002,4.141,169.36
3.892219105920795,-1.997568132807613,27.16433111579584,1.9992,2.83,179.36
4.122972917799874,-0.0006874040180145387,27.19817867879443,0.0002,4.137,189.313
3.8886549006638993,-1.998385896559579,27.230697134624695,1.9992,2.829,199.282
4.119206553987912,-0.0017523945334865744,27.27617041457827,0.0002,4.133,209.235
3.8851934516265416,-1.9960604783057432,27.304219699378887,1.9992,2.827,219.282
4.1158031405994295,-0.0008886146970177139,27.35050526871371,0.0002,4.13,229.266
3.8819037460758334,-1.9970054993071427,27.36882424717047,1.999,2.825,239.266
4.1125115693487055,0.0006191618416437492,27.417078383076433,0.0004,4.126,249.204
3.8785861527964696,-1.9965456825285577,27.431727323246008,1.9992,2.821,259.172
4.1090867293126365,-0.003995381119122231,27.469685331194274,0.0002,4.123,269.219
3.8756248865739473,-1.9961489334552187,27.49744249199548,1.9992,2.818,279.141
4.105837275825701,-0.0020937689255858104,27.53568873995047,0.0002,4.12,289.079
3.8724745503430578,-1.9972693882753558,27.55758767698672,1.9992,2.815,299.032
4.102661278365433,-0.0007478230387306918,27.596080004433862,0.0004,4.117,309.094
3.8694585368202628,-1.9974269288994655,27.61925693494761,1.9992,2.811,319.11
4.0995451461755845,-0.002864893496309138,27.65389928161648,0.0002,4.113,329.11
3.8665004379491585,-1.9983162357708277,27.677091090134695,1.9992,2.808,339.079
4.096231195132347,-0.0015160441000254077,27.725299699126836,0.0004,4.111,349.079
3.8636026087171476,-1.9961387119572722,27.736807065427847,1.9992,2.805,359.032
4.093081722443089,-0.0002855382398685195,27.773536312307087,0.0002,4.108,368.969
3.860744713507218,-1.9987186111333324,27.79780360544176,1.9992,2.803,378.922
4.090071748600819,0.0012705462808157077,27.833201425810888,0.0002,4.105,388.86
3.857825237620529,-1.996102052580789,27.850094714213345,1.9992,2.8,398.875
4.086857044043614,0.0005343835086580042,27.886192424615583,0.0004,4.102,408.829
3.854829133376678,-1.9985640494357881,27.902423326340564,1.9992,2.797,418.766
4.083950876028366,-0.003144950171205863,27.943445222568972,0.0002,4.099,428.735
3.851964921669421,-1.9987205699344082,27.96742058101686,1.9992,2.795,438.735
4.0808659136838195,-0.000985422221500421,28.010272868411988,0.0002,4.095,448.704
3.8492902126279653,-1.996950940881999,28.017626047848758,1.9992,2.792,458.657
4.0777613328249664,-0.0024156577977111253,28.047649586391245,0.0002,4.092,468.594
3.8464502694001963,-1.9978137484001182,28.06781600969432,1.9992,2.79,478.532
4.074705690479198,-0.001664619523699249,28.118097461150647,0.0002,4.089,488.532
3.8436318587384735,-1.9985742883840443,28.132262533135787,1.999,2.787,498.485
4.0717572801054605,-0.0016691902480290917,28.15558256216825,0.0002,4.086,508.422
3.840820154080067,-1.998151256248517,28.18276648992832,1.999,2.785,518.485
4.068606692811491,-0.0008629565649794829,28.21496424600722,0.0002,4.083,528.422
3.8379509124205344,-1.9977504789055522,28.23134426209589,1.9992,2.782,538.485
4.065681214468647,-0.0008337430046407707,28.27218083663739,0.0002,4.079,548.485
3.8354129065231253,-1.9975248329681476,28.2785725098129,1.9992,2.779,558.485
4.062815903800378,-0.0003507936658560056,28.330144915811367,0.0004,4.077,568.422
3.8326566954293306,-1.9997931879497666,28.330234663692806,1.9992,2.776,578.36
4.059823737799968,-0.0009138520313930576,28.363146018710893,0.0002,4.074,588.266
3.8299100260682346,-1.998555415454907,28.378722258601332,1.9992,2.773,598.266
4.057060724094143,0.0011292758370294773,28.397264494065375,0.0002,4.071,608.313
3.827206889430476,-1.9978380486097906,28.417604823185506,1.9992,2.771,618.266
4.054077602850576,0.0007871273828636002,28.44840709105967,0.0002,4.068,628.219
3.8245437264622777,-1.998366042642507,28.46694572855317,1.9992,2.769,638.219
4.051331697061581,-0.002717128932821653,28.499019661484333,0.0002,4.065,648.141
3.821717367731693,-1.9983225533239612,28.51024515406872,1.9992,2.767,658.079
4.048165628020674,0.00011723870926135758,28.542888006894877,0.0002,4.063,668.016
3.819115578359415,-2.000731835157012,28.561329437601394,1.9992,2.763,677.985
4.045402569886861,-0.0004136759808180293,28.58746124274611,0.0004,4.059,687.969
3.816308302134321,-1.998286051995902,28.60077309513684,1.9992,2.761,697.922
4.042403724671559,-0.0019460917939987687,28.626516149248474,0.0002,4.057,707.86
3.8137475211241534,-1.9979813114942861,28.644180707921365,1.9992,2.759,717.797
4.039828722847632,-0.0011855506553538355,28.67149163679938,0.0002,4.053,727.75
3.8111569346401954,-1.9983297540881633,28.6932641282734,1.9992,2.757,737.719
4.036877279542605,-2.959888683195328e-05,28.720307804138187,0.0004,4.051,747.719
3.808538577721685,-1.996766289191332,28.73194545847834,1.9992,2.753,757.641
4.033929286051717,-0.003885793053631899,28.754160486773525,0.0002,4.048,767.579
3.805788863721736,-1.9988246308252617,28.77605501314748,1.9992,2.751,777.594
4.031056918709252,-0.001147154697134599,28.797228458239314,0.0004,4.045,787.532
3.803308476900021,-1.997496874309861,28.819117758371796,1.9992,2.749,797.5
4.0285939035672085,-0.0004041457290224592,28.84678004753288,0.0004,4.043,807.5
3.8006708078369766,-1.9983561968033334,28.860285746263965,1.9992,2.746,817.516
4.0255789072298755,-0.0019015842292026048,28.88851354625072,0.0002,4.039,827.438
3.798282759939447,-1.999595777307533,28.88728369301399,1.9992,2.744,837.375
4.022956340459114,-0.001568832045100284,28.917716055071303,0.0002,4.037,847.36
3.7957336809620936,-1.9977977428723783,28.941722946796357,1.999,2.742,857.375
4.020341965419106,-0.0008168402862590812,28.975039363897345,0.0002,4.034,867.36
3.7935404795332617,-1.997658605151074,28.984402736146613,1.9992,2.74,877.329
4.017846184855223,-0.001771938868763581,29.017591829141317,0.0002,4.031,887.36
3.791006747384677,-1.9983903005830477,29.031982582842346,1.9992,2.736,897.297
4.015291450239037,0.001216007278352103,29.058398960149063,0.0004,4.029,907.313
3.7887144396405987,-1.997831303034594,29.072581413861524,1.9992,2.735,917.235
4.0127282329038,-0.0003873800453411356,29.111615308944117,0.0002,4.027,927.172
3.7864460273882994,-1.9989114440787261,29.123447471262093,1.9992,2.733,937.125
4.010100684273837,-0.001834687138697918,29.1511933024128,0.0002,4.024,947.063
3.7841871841311594,-1.998849262845122,29.164824751350828,1.9992,2.731,957.0
4.007738297034799,-0.002237797638289517,29.198148638385387,0.0002,4.022,966.954
3.7818606571953013,-1.9998192653628168,29.2059794259465,1.9992,2.729,976.954
4.005387983227678,-0.0012213444029524237,29.24594585020717,0.0002,4.019,986.954
3.7794582597203723,-1.998622694958283,29.25171892176264,1.9992,2.727,997.016
4.002673115673318,0.00015093450331083138,29.289489184260255,0.0002,4.017,1006.969
3.777141627005017,-1.9995554122960688,29.301833133084344,1.999,2.725,1016.938
4.000205476103089,-0.0011095345796447726,29.335212506762122,0.0002,4.014,1026.86
3.774989466849524,-1.9972673203843185,29.35422312476497,1.9992,2.723,1036.86
3.99773352713243,-0.0017497444095398852,29.373509681942238,0.0002,4.011,1046.829
3.772542531847533,-1.997006857790725,29.397625496222172,1.9992,2.72,1056.766
3.9950631925114792,-0.001976393006049427,29.432915397909852,0.0002,4.009,1066.735
3.7700616364351536,-1.9978398153224963,29.444950688987305,1.9992,2.717,1076.719
3.9925235896055375,-0.0009286949773164137,29.472374747886736,0.0002,4.006,1086.657
3.7674718387832806,-1.9975500763822962,29.4862546925313,1.9992,2.715,1096.75
3.9896712329034165,-0.0005026642853469055,29.514480317132186,0.0002,4.004,1106.704
