Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.185256536983114,-0.003117864371445541,6.282431267421633,0.0004,0.0,0.0
4.184997479584519,-0.0019052899181587113,6.2933177594962935,0.0006,4.201,9.421999999999999
3.857980655821272,-2.0120461112576877,6.325550565768516,1.998,2.841,19.796999999999997
3.8360732652309477,-2.012106025057013,6.404309225574984,1.9982,2.834,29.594
3.8191801688117413,-2.012301703065242,6.528941726015884,1.998,2.823,39.531
3.8048017386226154,-2.0118220122178365,6.661984746095862,1.998,2.811,49.484
3.7919333951070198,-2.0116395363806987,6.781524640341022,1.998,2.801,59.484
3.7803318173039084,-2.0129012202064627,6.88729369443084,1.998,2.792,69.453
3.769264123325802,-2.013924619456838,7.014192461898001,1.9982,2.782,79.39
3.759248843343652,-2.0129922454843725,7.115389807213198,1.998,2.775,89.344
3.7493999540839984,-2.0126288294611383,7.225828399612889,1.998,2.767,99.297
3.740103773194585,-2.0129210872117325,7.330210690309993,1.9982,2.76,109.31200000000001
3.731256840407175,-2.0125465823847355,7.43502122044182,1.998,2.753,119.265
3.722920331867725,-2.0126362017823296,7.553802343009709,1.9982,2.745,129.234
3.714730229726404,-2.012135955745867,7.662920353037366,1.998,2.738,139.281
3.706892411984823,-2.0121186157054893,7.7666834896779955,1.998,2.733,149.219
3.699346577582276,-2.012129596917429,7.8730421148248295,1.9982,2.727,159.25
3.6920489322663452,-2.013096342644919,7.975877874249972,1.998,2.72,169.219
3.685069249830525,-2.013125762856976,8.085347253373001,1.998,2.713,179.125
3.678211474855922,-2.012801109310113,8.188206549804137,1.998,2.708,189.062
3.6716744262477707,-2.0120464852676947,8.278448166996602,1.998,2.702,199.031
3.665197025048469,-2.0135840823963544,8.379470522991888,1.998,2.695,208.953
3.658947465307096,-2.0138948722344794,8.469485929036924,1.998,2.689,219.015
3.6525890960470426,-2.013154776837648,8.576689391098009,1.998,2.684,228.969
3.6465303434767646,-2.0120456201025885,8.634465337267375,1.998,2.679,238.906
3.640942821215754,-2.0133790419015622,8.584700739854355,1.998,2.674,248.828
3.6353775835926427,-2.011827327309498,8.287722536477345,1.998,2.669,258.859
3.629957969607896,-2.0136522894594977,8.099854475052267,1.998,2.664,268.797
3.6244059134027133,-2.0122869397457586,8.016038569697699,1.998,2.66,278.734
3.6191255190415514,-2.011923461629915,7.934838969748672,1.998,2.655,288.687
3.6136097717356592,-2.01354801465674,7.920220822817881,1.998,2.65,298.734
3.6083577996486795,-2.0126582412750316,7.903843179516409,1.998,2.645,308.687
3.602986787322991,-2.0129853270851754,7.857914714370411,1.998,2.64,318.703
3.597798776624174,-2.011752518287033,7.904672871867046,1.998,2.635,328.656
3.592602110397925,-2.0103419604317447,7.882560527624266,1.998,2.63,338.609
3.5877167703007657,-2.0119500390553706,7.828000259198489,1.998,2.624,348.547
3.582653730076859,-2.0122597129947577,7.844134259639919,1.998,2.62,358.484
3.577642260136721,-2.0124795236108186,7.694713626683279,1.9982,2.615,368.5
